🎞️轮播·影视,#genre#
百家讲坛-之女皇武则天,http://mmitv.top/pltv/yy.php?id=1354889015
最后的狮子-探险纪录片,http://mmitv.top/pltv/yy.php?id=1382735577
他的剧本我只是观众,http://mmitv.top/pltv/yy.php?id=1356158015
大太监-tvb经典古装,http://mmitv.top/pltv/yy.php?id=1382736886
脑洞大开的精彩科幻片,http://mmitv.top/pltv/yy.php?id=1382736723
鹿鼎记-陈小春版,http://mmitv.top/pltv/yy.php?id=1382736920
春晚小品,http://mmitv.top/pltv/yy.php?id=1382773715
学生兵,http://mmitv.top/pltv/yy.php?id=1354658003
吐槽大会 第2季,http://mmitv.top/pltv/yy.php?id=1354936145
国内动作片,http://mmitv.top/pltv/yy.php?id=1382735561
金玉满堂：精彩港剧,http://mmitv.top/pltv/yy.php?id=1382736881
丁大命,http://mmitv.top/pltv/yy.php?id=1382735579
本山快乐营1,http://mmitv.top/pltv/yy.php?id=1354936209
大唐双龙传,http://mmitv.top/pltv/yy.php?id=1354930979
春晚小品,http://mmitv.top/pltv/yy.php?id=1382773705
黄大妮-电视剧,http://mmitv.top/pltv/yy.php?id=1354930904
黄大妮-电视剧,http://mmitv.top/pltv/yy.php?id=1354930904
重生之超级赛亚人,http://mmitv.top/pltv/yy.php?id=1354936124
一起来笑吧,http://mmitv.top/pltv/yy.php?id=1454859415
漫画解说,http://mmitv.top/pltv/yy.php?id=1382735568
迷,http://mmitv.top/pltv/yy.php?id=1382736719
国外动作大片,http://mmitv.top/pltv/yy.php?id=1382735540
飞虎之雷霆极战,http://mmitv.top/pltv/yy.php?id=1382736869
金庸武侠系列,http://mmitv.top/pltv/yy.php?id=40959929
欢乐集结号4,http://mmitv.top/pltv/yy.php?id=1382736889
大江大河-高分影视推荐,http://mmitv.top/pltv/yy.php?id=1382736806
俺娘田小草,http://mmitv.top/pltv/yy.php?id=1382741638
欢乐集结号,http://mmitv.top/pltv/yy.php?id=1382749911
宇宙护卫队--国漫,http://mmitv.top/pltv/yy.php?id=1382736837
战争大片,http://mmitv.top/pltv/yy.php?id=1382736798
春晚小品,http://mmitv.top/pltv/yy.php?id=1382773706
名媛望族-精彩港剧,http://mmitv.top/pltv/yy.php?id=1354932431
【聚星】菊瓜娃,http://mmitv.top/pltv/yy.php?id=1382773718
雷神系列,http://mmitv.top/pltv/yy.php?id=1354932441
战争大片,http://mmitv.top/pltv/yy.php?id=1382736819
缺宅男女,http://mmitv.top/pltv/yy.php?id=1354930937
我比你更懂车 你偏不信,http://mmitv.top/pltv/yy.php?id=85042287
大汉天子S2,http://mmitv.top/pltv/yy.php?id=1382736807
通天狄仁杰,http://mmitv.top/pltv/yy.php?id=1382749906
守望的天空,http://mmitv.top/pltv/yy.php?id=1382736843
来看修牛蹄,http://mmitv.top/pltv/yy.php?id=1382749887
国内科幻片来袭,http://mmitv.top/pltv/yy.php?id=1354930821
国产动作电影,http://mmitv.top/pltv/yy.php?id=1382736858
法外风云,http://mmitv.top/pltv/yy.php?id=1382736805
魔域桃源-刘德华主演,http://mmitv.top/pltv/yy.php?id=1382749904
与君初相识,http://mmitv.top/pltv/yy.php?id=1352833750
动作大片,http://mmitv.top/pltv/yy.php?id=1354930887
年度汪星人,http://mmitv.top/pltv/yy.php?id=1353327982
最可爱的人,http://mmitv.top/pltv/yy.php?id=1382779528
苦乐村官,http://mmitv.top/pltv/yy.php?id=1382736864
法证先锋Ⅳ,http://mmitv.top/pltv/yy.php?id=1354932426
馋哭了！川味来袭,http://mmitv.top/pltv/yy.php?id=1382736913
国内科幻,http://mmitv.top/pltv/yy.php?id=1354936170
小生物的故事,http://mmitv.top/pltv/yy.php?id=1382736834
冕加电影院 正在直播,http://mmitv.top/pltv/yy.php?id=1339157813
欢迎来到爆笑剧场,http://mmitv.top/pltv/yy.php?id=1382736916
流金岁月-经典港剧,http://mmitv.top/pltv/yy.php?id=1382736891
机械战警1-3,http://mmitv.top/pltv/yy.php?id=1382736854
原始人大挑战,http://mmitv.top/pltv/yy.php?id=1382736884
金装四大才子,http://mmitv.top/pltv/yy.php?id=1354926600
心理追凶-港剧,http://mmitv.top/pltv/yy.php?id=1354936207
非诚勿扰,http://mmitv.top/pltv/yy.php?id=1382745100
银河护卫队-国外科幻巨作,http://mmitv.top/pltv/yy.php?id=1382736815
史诗级战争大片,http://mmitv.top/pltv/yy.php?id=1382745092
姜小妞,http://mmitv.top/pltv/yy.php?id=1353879416
白夜追凶第一季,http://mmitv.top/pltv/yy.php?id=1354932359
地球上的地狱,http://mmitv.top/pltv/yy.php?id=1382736918
国外院线动作大片,http://mmitv.top/pltv/yy.php?id=1382735570
欢乐集结号58-70,http://mmitv.top/pltv/yy.php?id=1382745119
本山快乐营-爆笑小品,http://mmitv.top/pltv/yy.php?id=1354930948
寻味顺德-美食纪录片,http://mmitv.top/pltv/yy.php?id=1382736844
岳云鹏宋小宝也来演电影了？,http://mmitv.top/pltv/yy.php?id=1354926612
笑傲江湖 第1季,http://mmitv.top/pltv/yy.php?id=1382749896
百家讲坛-红楼梦篇,http://mmitv.top/pltv/yy.php?id=1382741639
你不知道的黄河故事,http://mmitv.top/pltv/yy.php?id=1382745189
狂飙,http://mmitv.top/pltv/yy.php?id=14072363
了不起的萝莉小玲,http://mmitv.top/pltv/yy.php?id=1382736799
动作大片,http://mmitv.top/pltv/yy.php?id=1354888739
你最爱的小龙女-神雕侠侣,http://mmitv.top/pltv/yy.php?id=1354926637
赶海新发现-海洋里有什么,http://mmitv.top/pltv/yy.php?id=1382749912
经典二战,http://mmitv.top/pltv/yy.php?id=1354936238
解放：苏联战争巨片,http://mmitv.top/pltv/yy.php?id=1354936249
缺宅男女-精彩港剧,http://mmitv.top/pltv/yy.php?id=1382745088
大汉天子S3,http://mmitv.top/pltv/yy.php?id=1382736810
从“地瓜嫂”到“杀猪婆”的坚强人生,http://mmitv.top/pltv/yy.php?id=1354658062
国内科幻电影,http://mmitv.top/pltv/yy.php?id=1354932444
熊仔之正义守护-国漫,http://mmitv.top/pltv/yy.php?id=1382736836
大明宫词,http://mmitv.top/pltv/yy.php?id=1382745190
攻壳机动队,http://mmitv.top/pltv/yy.php?id=1382745089
必看科幻片合集,http://mmitv.top/pltv/yy.php?id=1354936221
爱的迫降-韩剧,http://mmitv.top/pltv/yy.php?id=1354889042
冲上云霄-经典港剧,http://mmitv.top/pltv/yy.php?id=1382736833
无敌解压,http://mmitv.top/pltv/yy.php?id=1382736897
火线追凶-侦探系列电影,http://mmitv.top/pltv/yy.php?id=1382745090
凡人的品格-影视剧,http://mmitv.top/pltv/yy.php?id=1354936116
熊出没-国漫,http://mmitv.top/pltv/yy.php?id=1354936157
家有九凤-影视剧,http://mmitv.top/pltv/yy.php?id=1354930894
给孩子补补榜吧,http://mmitv.top/pltv/yy.php?id=1451337875
法证先锋,http://mmitv.top/pltv/yy.php?id=1354930965
舌尖上的中国第一季,http://mmitv.top/pltv/yy.php?id=1354930952
嫦娥,http://mmitv.top/pltv/yy.php?id=1354658064
世纪震撼蓝色星球,http://mmitv.top/pltv/yy.php?id=1354930936
花儿开心吧-小品,http://mmitv.top/pltv/yy.php?id=1382736917
娘亲舅大,http://mmitv.top/pltv/yy.php?id=1354932360
国内侦探电影大全,http://mmitv.top/pltv/yy.php?id=1354936134
顺娘-影视剧,http://mmitv.top/pltv/yy.php?id=1354930945
男亲女爱-经典港剧,http://mmitv.top/pltv/yy.php?id=1382736715
国外战争,http://mmitv.top/pltv/yy.php?id=1382735571
一城一味（舌尖姐妹篇）,http://mmitv.top/pltv/yy.php?id=1382745179
经典港片鬼片,http://mmitv.top/pltv/yy.php?id=1355639947
本山快乐营2,http://mmitv.top/pltv/yy.php?id=1382736718
超乎意料的国外侦探,http://mmitv.top/pltv/yy.php?id=1382735543
功夫婆媳-影视剧,http://mmitv.top/pltv/yy.php?id=1382736883
真心想让你幸福,http://mmitv.top/pltv/yy.php?id=1382736876
冲上云霄2,http://mmitv.top/pltv/yy.php?id=1354933556
家族荣耀-精彩港剧,http://mmitv.top/pltv/yy.php?id=1382745103
机动步队,http://mmitv.top/pltv/yy.php?id=1354932371
动作大片,http://mmitv.top/pltv/yy.php?id=1354930816
传奇之王-影视剧,http://mmitv.top/pltv/yy.php?id=1354926735
老表，你好Hea！-精彩港剧,http://mmitv.top/pltv/yy.php?id=1382736873
记忆中的TVB,http://mmitv.top/pltv/yy.php?id=1382749951
笑傲江湖-电视剧,http://mmitv.top/pltv/yy.php?id=1354936128
申请入驻你的心,http://mmitv.top/pltv/yy.php?id=1382843075
热播国内侦探片,http://mmitv.top/pltv/yy.php?id=1382736820
开心麻花街,http://mmitv.top/pltv/yy.php?id=1354926643
霸道总裁爱上女秘书,http://mmitv.top/pltv/yy.php?id=1354936167
李茶的姑妈-开心麻花,http://mmitv.top/pltv/yy.php?id=1354936191
德鲁纳酒店-韩剧,http://mmitv.top/pltv/yy.php?id=1354931488
换子成龙-影视剧,http://mmitv.top/pltv/yy.php?id=1354932397
聪明的顺溜之雄鹰小子S1-国漫,http://mmitv.top/pltv/yy.php?id=1382736902
丈夫在外有人？真相竟然是！,http://mmitv.top/pltv/yy.php?id=1354932375
红色经典影视剧-风语,http://mmitv.top/pltv/yy.php?id=1354926671
笑傲江湖 第2季,http://mmitv.top/pltv/yy.php?id=1382736914
急诊科医生,http://mmitv.top/pltv/yy.php?id=1508778570
刺激！国外战争,http://mmitv.top/pltv/yy.php?id=1354936142
地心历险记-科幻,http://mmitv.top/pltv/yy.php?id=1382736911
中年计划,http://mmitv.top/pltv/yy.php?id=1354658051
催人泪下战争电影,http://mmitv.top/pltv/yy.php?id=1382745124
国外高分侦探电影,http://mmitv.top/pltv/yy.php?id=1382736896
宫心计-港剧-古装,http://mmitv.top/pltv/yy.php?id=1354933540
失忆24小时,http://mmitv.top/pltv/yy.php?id=1382741640
闲暇观看综艺,http://mmitv.top/pltv/yy.php?id=1354932379
公主嫁到-电视剧,http://mmitv.top/pltv/yy.php?id=1354930957
经典电影,http://mmitv.top/pltv/yy.php?id=1461140888
《一剑开天门》,http://mmitv.top/pltv/yy.php?id=34313906
富滇风云,http://mmitv.top/pltv/yy.php?id=1382736853
oh我的鬼神大人-韩剧,http://mmitv.top/pltv/yy.php?id=1354936160
大力女都奉顺-韩剧,http://mmitv.top/pltv/yy.php?id=1382735542
无罪推定-港剧,http://mmitv.top/pltv/yy.php?id=1354936208
寻秦记,http://mmitv.top/pltv/yy.php?id=1354658048
地心历险记2,http://mmitv.top/pltv/yy.php?id=1354936228
溏心风暴之家好月圆,http://mmitv.top/pltv/yy.php?id=1354888747
爱你的甜心正在直播,http://mmitv.top/pltv/yy.php?id=1351998401
最新高分战争电影片,http://mmitv.top/pltv/yy.php?id=1354930204
翡翠凤凰-影视剧,http://mmitv.top/pltv/yy.php?id=1354926666
聪明的顺溜之雄鹰小子S2-国漫,http://mmitv.top/pltv/yy.php?id=1382736903
别打了我是酱油,http://mmitv.top/pltv/yy.php?id=1356164622
仙灵儿,http://mmitv.top/pltv/yy.php?id=1382736887
科幻电影,http://mmitv.top/pltv/yy.php?id=1354930209
命中注定我爱你-泰剧,http://mmitv.top/pltv/yy.php?id=1354930903
少年包青天,http://mmitv.top/pltv/yy.php?id=1461199021
苦咖啡,http://mmitv.top/pltv/yy.php?id=1382736908
外国战争经典,http://mmitv.top/pltv/yy.php?id=1382749890
非诚勿扰,http://mmitv.top/pltv/yy.php?id=1382745106
影视娱乐剧场,http://mmitv.top/pltv/yy.php?id=1354748830
能耐大了！德云社演技爆棚,http://mmitv.top/pltv/yy.php?id=1354930915
沙海,http://mmitv.top/pltv/yy.php?id=1355344777
烧脑！国外侦探,http://mmitv.top/pltv/yy.php?id=1382735551
大家都在看的警匪片,http://mmitv.top/pltv/yy.php?id=1354930964
蜥蜴世界,http://mmitv.top/pltv/yy.php?id=1382735545
绝美！航拍中国第1季,http://mmitv.top/pltv/yy.php?id=1354936136
24小时播放电视剧,http://mmitv.top/pltv/yy.php?id=1354127609
吐槽大会 第5季,http://mmitv.top/pltv/yy.php?id=1354889009
国漫荟萃,http://mmitv.top/pltv/yy.php?id=1382826997
热播喜剧电影,http://mmitv.top/pltv/yy.php?id=1354936169
国外侦探电影,http://mmitv.top/pltv/yy.php?id=1382745099
男生女生向前冲,http://mmitv.top/pltv/yy.php?id=1382745122
院线动作大片,http://mmitv.top/pltv/yy.php?id=1354936199
国内动作电影,http://mmitv.top/pltv/yy.php?id=1382745176
吾儿可教-经典电视剧,http://mmitv.top/pltv/yy.php?id=1354932391
大君-描绘爱情,http://mmitv.top/pltv/yy.php?id=1382736874
李三枪-抗战影视剧,http://mmitv.top/pltv/yy.php?id=1354936122
超解压小视频,http://mmitv.top/pltv/yy.php?id=1382744423
很想见到你,http://mmitv.top/pltv/yy.php?id=1355549868
什么会让你快乐,http://mmitv.top/pltv/yy.php?id=54886912
摔跤吧爸爸！院线大片,http://mmitv.top/pltv/yy.php?id=1382736851
大酱园-国语电视剧,http://mmitv.top/pltv/yy.php?id=1382736824
三个女人一个因,http://mmitv.top/pltv/yy.php?id=1382749953
喜乐街,http://mmitv.top/pltv/yy.php?id=1354936231
大家都爱看的港剧,http://mmitv.top/pltv/yy.php?id=1382736861
武林外传,http://mmitv.top/pltv/yy.php?id=1355269338
越策越开心12-22,http://mmitv.top/pltv/yy.php?id=1382735558
我来了哦~,http://mmitv.top/pltv/yy.php?id=4626542
越策越开心-搞笑综艺,http://mmitv.top/pltv/yy.php?id=1382736895
贾玲变唐代女子收获爱情,http://mmitv.top/pltv/yy.php?id=1382736912
如何实现梦想？,http://mmitv.top/pltv/yy.php?id=1382736892
老司机带你开眼界,http://mmitv.top/pltv/yy.php?id=1349538007
一条狗的使命-高分电影,http://mmitv.top/pltv/yy.php?id=1354936178
跳远生命线-优质港剧,http://mmitv.top/pltv/yy.php?id=1382735566
外国爆笑喜剧,http://mmitv.top/pltv/yy.php?id=1382745093
能耐大了第1季,http://mmitv.top/pltv/yy.php?id=1354930195
全剧最清醒的只有许大茂,http://mmitv.top/pltv/yy.php?id=1382735541
国外战争,http://mmitv.top/pltv/yy.php?id=1382749918
这样洗地毯你见过吗,http://mmitv.top/pltv/yy.php?id=1354931585
洗地毯,http://mmitv.top/pltv/yy.php?id=1382736859
首帝、小强,http://mmitv.top/pltv/yy.php?id=1352906405
抢饭第一名,http://mmitv.top/pltv/yy.php?id=53249114
吐槽大会 第1季,http://mmitv.top/pltv/yy.php?id=1354936210
国外超燃动作片,http://mmitv.top/pltv/yy.php?id=1382749913
一城一味-央视美食,http://mmitv.top/pltv/yy.php?id=1382735559
MUFC贝影,http://mmitv.top/pltv/yy.php?id=1355659580
越策越开心23-33,http://mmitv.top/pltv/yy.php?id=1354930967
家花与野花,http://mmitv.top/pltv/yy.php?id=1354420982
JDB的直播间,http://mmitv.top/pltv/yy.php?id=1354537850
修牛蹄,http://mmitv.top/pltv/yy.php?id=1353413683
别再偷看啦,http://mmitv.top/pltv/yy.php?id=1356159925
相声相声搜38528频道,http://mmitv.top/pltv/yy.php?id=34025318


📽️影视综合,#genre#
4MH爱初心,http://tx-screenshots.flv.huya.com/src/1448738174-1448738174-6222283077796757504-2847699112-10057-A-0-1.flv?
4MH爱小强,http://tx-screenshots.flv.huya.com/src/1394575562-1394575562-5989656430590820352-2789274580-10057-A-0-1.flv?
4MH大裁子,http://tx-screenshots.flv.huya.com/src/1524434111-1524434111-6547394651651833856-3048991678-10057-A-0-1.flv?
4MH苦瓜姨,http://tx-screenshots.flv.huya.com/src/1449698962-1449698962-6226409630835146752-2789274564-10057-A-0-1.flv?
4MH寞尛北,http://tx-screenshots.flv.huya.com/src/1420752082-1420752082-6102083727913910272-3049003134-10057-A-0-1.flv?
4MH我宝贝,http://tx-screenshots.flv.huya.com/src/1449567112-1449567112-6225843339397169152-2847687536-10057-A-0-1.flv?
60帧极致蓝光,http://epg.112114.xyz/douyu/747764
CHC动作电影,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000002055/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CHC动作电影,http://223.151.51.27:85/tsfile/live/1021_1.m3u8?key=txiptv&playlive=1&authid=0
CHC动作电影,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226465/index.m3u8
CHC高清电影,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000002065/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CHC高清电影,http://223.151.51.27:85/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0
CHC高清电影,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226463/index.m3u8
CHC家庭影院,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000002085/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CHC家庭影院,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226462/index.m3u8
Loupe 4K,https://d2dw21aq0j0l5c.cloudfront.net/playlist_3840x2160.m3u8
MTV,http://pluto-live.plutotv.net/egress/chandler/pluto01/live/VIACBS02/master_2400.m3u8
RTHK32,https://rthktv32-live.akamaized.net/hls/live/2036819/RTHKTV32/stream2/streamPlaylist.m3u8
爱自然,https://d18dyiwu97wm6q.cloudfront.net/playlist2160p.m3u8
百视电影HD1,https://bp-caster.bestv.com.cn/88/3/video.m3u8
百视电影HD10,https://bp-caster.bestv.com.cn/98/3/video.m3u8
百视电影HD11,https://bp-caster.bestv.com.cn/99/3/video.m3u8
百视电影HD12,https://bp-caster.bestv.com.cn/100/3/video.m3u8
百视电影HD13,https://bp-caster.bestv.com.cn/101/3/video.m3u8
百视电影HD14,https://bp-caster.bestv.com.cn/102/3/video.m3u8
百视电影HD15,https://bp-caster.bestv.com.cn/103/3/video.m3u8
百视电影HD16,https://bp-caster.bestv.com.cn/104/3/video.m3u8
百视电影HD17,https://bp-caster.bestv.com.cn/105/3/video.m3u8
百视电影HD18,https://bp-caster.bestv.com.cn/106/3/video.m3u8
百视电影HD19,https://bp-caster.bestv.com.cn/107/3/video.m3u8
百视电影HD2,https://bp-caster.bestv.com.cn/89/3/video.m3u8
百视电影HD20,https://bp-caster.bestv.com.cn/108/3/video.m3u8
百视电影HD21,https://bp-caster.bestv.com.cn/109/3/video.m3u8
百视电影HD22,https://bp-caster.bestv.com.cn/110/3/video.m3u8
百视电影HD23,https://bp-caster.bestv.com.cn/111/3/video.m3u8
百视电影HD24,https://bp-caster.bestv.com.cn/112/3/video.m3u8
百视电影HD25,https://bp-caster.bestv.com.cn/113/3/video.m3u8
百视电影HD26,https://bp-caster.bestv.com.cn/114/3/video.m3u8
百视电影HD27,https://bp-caster.bestv.com.cn/115/3/video.m3u8
百视电影HD28,https://bp-caster.bestv.com.cn/116/3/video.m3u8
百视电影HD29,https://bp-caster.bestv.com.cn/117/3/video.m3u8
百视电影HD3,https://bp-caster.bestv.com.cn/91/3/video.m3u8
百视电影HD30,https://bp-caster.bestv.com.cn/118/3/video.m3u8
百视电影HD31,https://bp-caster.bestv.com.cn/119/3/video.m3u8
百视电影HD32,https://bp-caster.bestv.com.cn/120/3/video.m3u8
百视电影HD33,https://bp-caster.bestv.com.cn/121/3/video.m3u8
百视电影HD34,https://bp-caster.bestv.com.cn/122/3/video.m3u8
百视电影HD35,https://bp-caster.bestv.com.cn/123/3/video.m3u8
百视电影HD36,https://bp-caster.bestv.com.cn/124/3/video.m3u8
百视电影HD37,https://bp-caster.bestv.com.cn/125/3/video.m3u8
百视电影HD38,https://bp-caster.bestv.com.cn/126/3/video.m3u8
百视电影HD4,https://bp-caster.bestv.com.cn/92/3/video.m3u8
百视电影HD40,https://bp-caster.bestv.com.cn/128/3/video.m3u8
百视电影HD41,https://bp-caster.bestv.com.cn/129/3/video.m3u8
百视电影HD42,https://bp-caster.bestv.com.cn/130/3/video.m3u8
百视电影HD5,https://bp-caster.bestv.com.cn/93/3/video.m3u8
百视电影HD6,https://bp-caster.bestv.com.cn/94/3/video.m3u8
百视电影HD7,https://bp-caster.bestv.com.cn/95/3/video.m3u8
百视电影HD8,https://bp-caster.bestv.com.cn/96/3/video.m3u8
百视电影HD9,https://bp-caster.bestv.com.cn/97/3/video.m3u8
百视搞笑HD43,https://bp-caster.bestv.com.cn/131/3/video.m3u8
百视搞笑HD44,https://bp-caster.bestv.com.cn/132/3/video.m3u8
暴走君,http://tx-screenshots.flv.huya.com/src/1394575546-1394575546-5989656361871343616-2789274548-10057-A-0-1.flv?
北京大蜜,http://epg.112114.xyz/douyu/805235
贝爷MAX厅,http://epg.112114.xyz/douyu/4332
贝爷影厅1,http://epg.112114.xyz/douyu/252802
贝爷影厅2,http://epg.112114.xyz/douyu/36337
避风港影院,http://epg.112114.xyz/douyu/9826611
滨海影视,http://traffic.jbh.tjbh.com/live/bhtv3/playlist.m3u8
茶友频道,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000002305/index.m3u8/?virtualDomain=yinhe.live_hls.zte.com
超级综艺,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226009/1.m3u8
醇享,http://[2409:8087:2001:20:2800:0:df6e:eb12]/wh7f454c46tw4259108076_496521789/ott.mobaibox.com/PLTV/3/224/3221228228/index.m3u8?icpid=3&RTS=1658389916&from=40&popid=40&hms_devid=2112&prioritypopid=40&vqe=3
东方影视,http://[2409:8087:1e03:21::42]:6610/cms001/ch00000090990000001016/index.m3u8?
豆瓣高分,http://epg.112114.xyz/douyu/8770422
福星高照㊣代,https://pull.kktv8.com/livekktv/99592190.flv
河北影视,https://jwplay.hebyun.com.cn:443/live/hbystv/1500k/tzwj_video.m3u8
菏泽影视,http://live.hznet.tv:1935/live/live3/500K/tzwj_video.m3u8
鸿运当头㊣代,https://pull.kktv8.com/livekktv/99350550.flv
华语电影,http://epg.112114.xyz/douyu/3928
欢笑剧场,http://[2409:8087:2001:20:2800:0:df6e:eb1a]/wh7f454c46tw1868232_1764604972/ott.mobaibox.com/PLTV/3/224/3221227715/index.m3u8?icpid=3&RTS=1661190272&from=40&popid=40&hms_devid=2116&prioritypopid=40&vqe=3
霍格影片,http://epg.112114.xyz/douyu/8814650
纪实科教,http://[2409:8087:2001:20:2800:0:df6e:eb0e]/wh7f454c46tw1542052607_1430934483/ott.mobaibox.com/PLTV/3/224/3221227699/index.m3u8?icpid=3&RTS=1669704438&from=40&popid=40&hms_devid=2111&prioritypopid=40&vqe=3
纪实人文,http://[2409:8087:2001:20:2800:0:df6e:eb12]/wh7f454c46tw1293235676_155310184/ott.mobaibox.com/PLTV/3/224/3221227635/index.m3u8?icpid=3&RTS=1669704189&from=40&popid=40&hms_devid=2112&prioritypopid=40&vqe=3
经典神剧,http://epg.112114.xyz/douyu/3700024
科幻影视,http://epg.112114.xyz/douyu/3508304
可乐电影,http://epg.112114.xyz/douyu/20415
恐怖经典,http://epg.112114.xyz/douyu/1165374
快乐垂钓,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000002264/index.m3u8/?virtualDomain=yinhe.live_hls.zte.com
林正英电影1,http://epg.112114.xyz/douyu/218859
林正英电影2,http://epg.112114.xyz/douyu/7356023
刘德华电影1,http://epg.112114.xyz/douyu/2516864
隆化影视,http://hblh.chinashadt.com:2036/live/stream:lh2.stream/HasBahCa.m3u8
隆化影视,http://hblh.chinashadt.com:2036/live/stream:lh2.stream/playlist.m3u8
麓山迷踪,http://epg.112114.xyz/douyu/4505431
漫威影片,http://epg.112114.xyz/douyu/6140589
美丽中国说,http://hls.cntv.myhwcdn.cn/asp/hls/4000/0303000a/3/default/8cdd688b04e4495ba1635e218419d6f9/4000.m3u8
咪咕,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225904/index.m3u8
奶虫恐怖电影,http://epg.112114.xyz/douyu/263824
南京影视,http://live.nbs.cn/channels/njtv/xxpd/m3u8:500k/live.m3u8
绍兴影视,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8
神乐影片1,http://epg.112114.xyz/douyu/122402
神乐影片2,http://epg.112114.xyz/douyu/85894
石河子影视文体,http://124.88.144.73:1935/live/jjsh/HasBahCa.m3u8
苏州4K,http://liveshowbak2.kan0512.com/ksz-norecord/csztv4k_4k.m3u8?blog.ntnas.top
特辑影院,http://epg.112114.xyz/douyu/3637778
体育休闲,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000001329/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
万州影视,http://123.146.162.24:8017/d4ceB1a/1000/live.m3u8
万州影视,http://wanzhoulive.cbg.cn:8017/d4ceB1a/1000/live.m3u8
五星体育,http://[2409:8087:1e03:21::42]:6610/cms001/ch00000090990000001018/index.m3u8?
小黛兮影㊣版,http://159.75.85.63:35455/douyu/11553944
新昌休闲影视,http://l.cztvcloud.com/channels/lantian/SXxinchang2/720p.m3u8
新泰影视频道,http://111.17.214.4:1935/live/xtys/playlist.m3u8
新泰影视频道,http://live.xtgdw.cn:1935/live/xtys/playlist.m3u8
兴隆影视,https://jwcdnqx.hebyun.com.cn/live/xlys/1500k/tzwj_video.m3u8
烟台影视,http://live.yantaitv.cn/live/e9f1d9045d474c31884d13fa4ffbbd16/a4a9b3704d854756907845107cc56129.m3u8
瑶瑶恐怖㊣版,http://159.75.85.63:35455/douyu/2935323
怡寶影院㊣版,http://159.75.85.63:35455/douyu/434971
影视频道,http://112.30.194.221:20080/live/d18ff95cb1fb4bbcb56215e189fc12be/hls.m3u8
语经典,http://epg.112114.xyz/douyu/434971
粤语综艺,http://epg.112114.xyz/douyu/7919720
浙江影视,http://hw-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
浙江影视,https://hw-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
浙江影视娱乐,http://hw-m-l.cztv.com/channels/lantian/channel05/1080p.m3u8
之江纪录,http://hw-m-l.cztv.com/channels/lantian/channel12/1080p.m3u8


🎞️轮播·星驰,#genre#
功夫,https://hnzy.bfvvs.com/play/lej5zYdj/index.m3u8
功夫,https://ukzy.ukubf4.com/20220407/j3bjFWpb/index.m3u8
国产凌凌漆,https://ukzy.ukubf4.com/20220330/CVILs5nr/index.m3u8
国产凌凌漆,https://jisu-xhzy.com/videos/202206/08/62a0fdd0b11cac3eba3b00e0/e260eg/index.m3u8
少林足球,https://m1.taopianplay1.com:43333/taopian/84e2601a-c8ef-41e9-815a-453247f2e518/feb7d963-714f-47a8-8094-714255671600/19505/9e9796da-37f4-4912-b0b2-f41973b5c93e/SD/playlist.m3u8
少林足球,https://hnzy.bfvvs.com/play/5eVn19eE/index.m3u8
赌侠,https://jisu-xhzy.com/videos/202206/13/62a687c8fa448e30b17bb2fd/c3cb23/index.m3u8
赌侠2[上海滩赌圣],https://yszy.wappt.top/api/?key=MqMVjP7KWXKRkxSmiZQQh1z8CKY0jYgtkvSj1iLcBlpuy83PjwkyWoJlug4TG8a0tzR%2BPoDDLRb2rf7SO6Z%2BPKvUY3VCHOef8e8cDTq85s9wkWlgjlbrjJWA7S%2FVCkfK2TwA4%2FwQF8HrxGomPpuVDqimUAhT4j75xo%2B%2BeIO7je8%3D.m3u8
赌侠2[上海滩赌圣],https://jisu-xhzy.com/videos/202206/08/62a0d942751b443e33f43d47/4489ab/index.m3u8
赌圣,https://yszy.wappt.top/api/?key=RTihRX5ftXtNCJTyGi5zqQjxbVcdoz%2B6xb7VZeJ%2F9vE5o5hPt3Pbaui2I4uu68sqQ4p1r%2FbiUnVBVLExqLl8eb6ko%2BIXKnf1QuUFfKSOzyN9s6EbzJ%2BZx2jv4ZGv4O98XtpKCLeSdJFi6h6mK%2FjB2dFi6b%2Fs6uC5p1Fo1OhBnCA%3D.m3u8
